,FileCompName,Plan Year,Date of Plan,Net Assets as of 12/31/2018,Plan Number,Plan Type,Is the plan collectively bargained?,Did the plan file for an extension of time or the DFVC Program?,Plan Funding Arrangement,Plan Benefit Arrangement,Active (Eligible) Participants,Retired or separated participants receiving benefits,Other retired or separated participants entitled to future benefits,Subtotal,Deceased participants whose beneficiaries are receiving or are entitled to receive benefits,Total,Total number of participants as of 01/01/2018,Number of participants with account balances,Number of participants that terminated employment during the plan year with accrued benefits that were less than 100% vested,Total Benefit Payments,Corrective Distributions,Administrative Service Providers,Other Expenses,Total Expenses,Total Transfers,Address,City,State,Zip,Telephone,EIN,Industry Code,Named Administrator,Administrator Name,Address,City,State,Zip,Telephone,Administrator EIN,Audit Status,Auditor,Auditor EIN,Audit Opinion,Audit Type,Name,Nature of Service,Relationship to Plan Sponsor,Direct Compensation Paid by Plan,Indirect Compensation Paid by Plan,Total Compensation
119,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Woodlands Asset Management Inc,"Investment advisory (participants), Direct payment from the plan",NONE,"$6,521",$0,"$6,521"
120,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Carlton Hofferkamp and Jenks W,"Investment advisory (participants), Direct payment from the plan",NONE,"$6,513",$0,"$6,513"
121,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Gregory Joseph Litts,"Investment advisory (participants), Direct payment from the plan",NONE,"$6,207",$0,"$6,207"
122,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Afam Capital Inc,"Investment advisory (participants), Direct payment from the plan",NONE,"$6,168",$0,"$6,168"
123,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Strategic Investment Solutions,"Investment advisory (participants), Direct payment from the plan",NONE,"$6,116",$0,"$6,116"
124,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Kestra Advisory Services LLC,"Investment advisory (participants), Direct payment from the plan",NONE,"$6,021",$0,"$6,021"
125,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Halter Ferguson Financial Inc,"Investment advisory (participants), Direct payment from the plan",NONE,"$5,989",$0,"$5,989"
126,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Mpi Investment Management Inc,"Investment advisory (participants), Direct payment from the plan",NONE,"$5,985",$0,"$5,985"
127,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Moisand Fitzgerald Tamayo LLC,"Investment advisory (participants), Direct payment from the plan",NONE,"$5,828",$0,"$5,828"
128,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Sonora Investment Management L,"Investment advisory (participants), Direct payment from the plan",NONE,"$5,810",$0,"$5,810"
129,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Marathon Investment Management,"Investment advisory (participants), Direct payment from the plan",NONE,"$5,753",$0,"$5,753"
130,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Praxis Advisory Group Inc,"Investment advisory (participants), Direct payment from the plan",NONE,"$5,493",$0,"$5,493"
131,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Winans International,"Investment advisory (participants), Direct payment from the plan",NONE,"$5,273",$0,"$5,273"
132,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Charles Schwab Bank,"Trustee (directed), Investment management fees paid indirectly by plan, Float revenue, Other services, Direct payment from the plan, Shareholder servicing fees",NONE,$43,$0,$43
133,United Airlines  Inc.,01/01/2018 — 12/31/2018,09/01/2005,"$8,677,226,892",202,Single Employer,Yes,Yes,Trust,Trust,"12,541",528,"1,000","14,069",121,"14,190","14,111","14,042",0,$0,$0,$0,$0,$0,$0,"233 S. Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,481000,F. Rainier Villatuya,"United Airlines, Inc. Administrative Committee","233 S.Wacker, Suite 2500 ",Chicago,IL,60606,(877) 825-3729,74-2099724,Audited,Mitchell & Titus,13-2781641,Disclaimer,Limited Scope Audit,Total,Total,Total,"$22,773,179",$498,"$22,773,677"
