,Plan_Name,URL,Sponsor_Name,Plan Year,Date of Plan,Net Assets as of 12/30/2017,Plan Number,Plan Type,Is the plan collectively bargained?,Did the plan file for an extension of time or the DFVC Program?,Report Description,Plan Funding Arrangement,Plan Benefit Arrangement,Active (Eligible) Participants,Retired or separated participants receiving benefits,Other retired or separated participants entitled to future benefits,Subtotal,Deceased participants whose beneficiaries are receiving or are entitled to receive benefits,Total,Total number of participants as of 01/01/2017,Number of participants with account balances,Number of participants that terminated employment during the plan year with accrued benefits that were less than 100% vested,Total Benefit Payments,Corrective Distributions,Administrative Service Providers,Other Expenses,Total Expenses,Total Transfers,Address,City,State,Zip,Telephone,EIN,Industry Code,Named Administrator,Named Plan Sponsor,Administrator Name,Address,City,State,Zip,Telephone,Administrator EIN,Name,Nature of Service,Relationship to Plan Sponsor,Direct Compensation Paid by Plan,Indirect Compensation Paid by Plan,Total Compensation
100,DOMINION PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/260271/Dominion-Resources-Inc/13913760/Dominion-Pension-Plan/2018/,Dominion Energy Inc,01/01/2017 — 12/30/2017,07/01/1945,$0,2,Single Employer,Yes,Yes,This is the final report filed for the plan.This report is for a short plan year (less than 12 months).,InsuranceTrust,InsuranceTrust,0,0,0,0,0,0,"32,197",0,0,$0,$0,$0,$0,$0,$0,Attention Benefits Reporting ,Richmond,VA,23219-3927,(877) 947-4636,54-1229715,551112,"Jason Hatcher, Accounting Manager","Joshua Blakeney, Controller","Dominion Energy Services, Inc.","701 East Cary St, Ojrp-17 ",Richmond,VA,23219-3927,(877) 947-4636,54-1962730,Mainfirst Bank Ag,Other commissions,Broker,$0,"$8,997","$8,997"
101,DOMINION PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/260271/Dominion-Resources-Inc/13913760/Dominion-Pension-Plan/2018/,Dominion Energy Inc,01/01/2017 — 12/30/2017,07/01/1945,$0,2,Single Employer,Yes,Yes,This is the final report filed for the plan.This report is for a short plan year (less than 12 months).,InsuranceTrust,InsuranceTrust,0,0,0,0,0,0,"32,197",0,0,$0,$0,$0,$0,$0,$0,Attention Benefits Reporting ,Richmond,VA,23219-3927,(877) 947-4636,54-1229715,551112,"Jason Hatcher, Accounting Manager","Joshua Blakeney, Controller","Dominion Energy Services, Inc.","701 East Cary St, Ojrp-17 ",Richmond,VA,23219-3927,(877) 947-4636,54-1962730,Praedium VI,Investment management fees paid indirectly by plan,Inv Manager,$0,"$8,784","$8,784"
102,DOMINION PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/260271/Dominion-Resources-Inc/13913760/Dominion-Pension-Plan/2018/,Dominion Energy Inc,01/01/2017 — 12/30/2017,07/01/1945,$0,2,Single Employer,Yes,Yes,This is the final report filed for the plan.This report is for a short plan year (less than 12 months).,InsuranceTrust,InsuranceTrust,0,0,0,0,0,0,"32,197",0,0,$0,$0,$0,$0,$0,$0,Attention Benefits Reporting ,Richmond,VA,23219-3927,(877) 947-4636,54-1229715,551112,"Jason Hatcher, Accounting Manager","Joshua Blakeney, Controller","Dominion Energy Services, Inc.","701 East Cary St, Ojrp-17 ",Richmond,VA,23219-3927,(877) 947-4636,54-1962730,Crest Depository Ltd,Other commissions,Broker,$0,"$8,640","$8,640"
103,DOMINION PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/260271/Dominion-Resources-Inc/13913760/Dominion-Pension-Plan/2018/,Dominion Energy Inc,01/01/2017 — 12/30/2017,07/01/1945,$0,2,Single Employer,Yes,Yes,This is the final report filed for the plan.This report is for a short plan year (less than 12 months).,InsuranceTrust,InsuranceTrust,0,0,0,0,0,0,"32,197",0,0,$0,$0,$0,$0,$0,$0,Attention Benefits Reporting ,Richmond,VA,23219-3927,(877) 947-4636,54-1229715,551112,"Jason Hatcher, Accounting Manager","Joshua Blakeney, Controller","Dominion Energy Services, Inc.","701 East Cary St, Ojrp-17 ",Richmond,VA,23219-3927,(877) 947-4636,54-1962730,Clsa Americas,Other commissions,Broker,$0,"$8,599","$8,599"
104,DOMINION PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/260271/Dominion-Resources-Inc/13913760/Dominion-Pension-Plan/2018/,Dominion Energy Inc,01/01/2017 — 12/30/2017,07/01/1945,$0,2,Single Employer,Yes,Yes,This is the final report filed for the plan.This report is for a short plan year (less than 12 months).,InsuranceTrust,InsuranceTrust,0,0,0,0,0,0,"32,197",0,0,$0,$0,$0,$0,$0,$0,Attention Benefits Reporting ,Richmond,VA,23219-3927,(877) 947-4636,54-1229715,551112,"Jason Hatcher, Accounting Manager","Joshua Blakeney, Controller","Dominion Energy Services, Inc.","701 East Cary St, Ojrp-17 ",Richmond,VA,23219-3927,(877) 947-4636,54-1962730,Cantor Fitzgerald Europe,Other commissions,Broker,$0,"$8,390","$8,390"
105,DOMINION PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/260271/Dominion-Resources-Inc/13913760/Dominion-Pension-Plan/2018/,Dominion Energy Inc,01/01/2017 — 12/30/2017,07/01/1945,$0,2,Single Employer,Yes,Yes,This is the final report filed for the plan.This report is for a short plan year (less than 12 months).,InsuranceTrust,InsuranceTrust,0,0,0,0,0,0,"32,197",0,0,$0,$0,$0,$0,$0,$0,Attention Benefits Reporting ,Richmond,VA,23219-3927,(877) 947-4636,54-1229715,551112,"Jason Hatcher, Accounting Manager","Joshua Blakeney, Controller","Dominion Energy Services, Inc.","701 East Cary St, Ojrp-17 ",Richmond,VA,23219-3927,(877) 947-4636,54-1962730,Redburn (Europe) Limited,Other commissions,Broker,$0,"$8,201","$8,201"
106,DOMINION PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/260271/Dominion-Resources-Inc/13913760/Dominion-Pension-Plan/2018/,Dominion Energy Inc,01/01/2017 — 12/30/2017,07/01/1945,$0,2,Single Employer,Yes,Yes,This is the final report filed for the plan.This report is for a short plan year (less than 12 months).,InsuranceTrust,InsuranceTrust,0,0,0,0,0,0,"32,197",0,0,$0,$0,$0,$0,$0,$0,Attention Benefits Reporting ,Richmond,VA,23219-3927,(877) 947-4636,54-1229715,551112,"Jason Hatcher, Accounting Manager","Joshua Blakeney, Controller","Dominion Energy Services, Inc.","701 East Cary St, Ojrp-17 ",Richmond,VA,23219-3927,(877) 947-4636,54-1962730,Isi Group Inc.,Other commissions,Broker,$0,"$7,770","$7,770"
107,DOMINION PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/260271/Dominion-Resources-Inc/13913760/Dominion-Pension-Plan/2018/,Dominion Energy Inc,01/01/2017 — 12/30/2017,07/01/1945,$0,2,Single Employer,Yes,Yes,This is the final report filed for the plan.This report is for a short plan year (less than 12 months).,InsuranceTrust,InsuranceTrust,0,0,0,0,0,0,"32,197",0,0,$0,$0,$0,$0,$0,$0,Attention Benefits Reporting ,Richmond,VA,23219-3927,(877) 947-4636,54-1229715,551112,"Jason Hatcher, Accounting Manager","Joshua Blakeney, Controller","Dominion Energy Services, Inc.","701 East Cary St, Ojrp-17 ",Richmond,VA,23219-3927,(877) 947-4636,54-1962730,"Bnp Paribas Securities Svcs, Un",Other commissions,Broker,$0,"$7,728","$7,728"
108,DOMINION PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/260271/Dominion-Resources-Inc/13913760/Dominion-Pension-Plan/2018/,Dominion Energy Inc,01/01/2017 — 12/30/2017,07/01/1945,$0,2,Single Employer,Yes,Yes,This is the final report filed for the plan.This report is for a short plan year (less than 12 months).,InsuranceTrust,InsuranceTrust,0,0,0,0,0,0,"32,197",0,0,$0,$0,$0,$0,$0,$0,Attention Benefits Reporting ,Richmond,VA,23219-3927,(877) 947-4636,54-1229715,551112,"Jason Hatcher, Accounting Manager","Joshua Blakeney, Controller","Dominion Energy Services, Inc.","701 East Cary St, Ojrp-17 ",Richmond,VA,23219-3927,(877) 947-4636,54-1962730,Ubs Ag Stamford Branch,Other commissions,Broker,$0,"$7,254","$7,254"
109,DOMINION PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/260271/Dominion-Resources-Inc/13913760/Dominion-Pension-Plan/2018/,Dominion Energy Inc,01/01/2017 — 12/30/2017,07/01/1945,$0,2,Single Employer,Yes,Yes,This is the final report filed for the plan.This report is for a short plan year (less than 12 months).,InsuranceTrust,InsuranceTrust,0,0,0,0,0,0,"32,197",0,0,$0,$0,$0,$0,$0,$0,Attention Benefits Reporting ,Richmond,VA,23219-3927,(877) 947-4636,54-1229715,551112,"Jason Hatcher, Accounting Manager","Joshua Blakeney, Controller","Dominion Energy Services, Inc.","701 East Cary St, Ojrp-17 ",Richmond,VA,23219-3927,(877) 947-4636,54-1962730,Raymond James & Associates Inc,Other commissions,Broker,$0,"$7,246","$7,246"
110,DOMINION PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/260271/Dominion-Resources-Inc/13913760/Dominion-Pension-Plan/2018/,Dominion Energy Inc,01/01/2017 — 12/30/2017,07/01/1945,$0,2,Single Employer,Yes,Yes,This is the final report filed for the plan.This report is for a short plan year (less than 12 months).,InsuranceTrust,InsuranceTrust,0,0,0,0,0,0,"32,197",0,0,$0,$0,$0,$0,$0,$0,Attention Benefits Reporting ,Richmond,VA,23219-3927,(877) 947-4636,54-1229715,551112,"Jason Hatcher, Accounting Manager","Joshua Blakeney, Controller","Dominion Energy Services, Inc.","701 East Cary St, Ojrp-17 ",Richmond,VA,23219-3927,(877) 947-4636,54-1962730,Carnegie Investment Bank Ab,Other commissions,Broker,$0,"$6,906","$6,906"
111,DOMINION PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/260271/Dominion-Resources-Inc/13913760/Dominion-Pension-Plan/2018/,Dominion Energy Inc,01/01/2017 — 12/30/2017,07/01/1945,$0,2,Single Employer,Yes,Yes,This is the final report filed for the plan.This report is for a short plan year (less than 12 months).,InsuranceTrust,InsuranceTrust,0,0,0,0,0,0,"32,197",0,0,$0,$0,$0,$0,$0,$0,Attention Benefits Reporting ,Richmond,VA,23219-3927,(877) 947-4636,54-1229715,551112,"Jason Hatcher, Accounting Manager","Joshua Blakeney, Controller","Dominion Energy Services, Inc.","701 East Cary St, Ojrp-17 ",Richmond,VA,23219-3927,(877) 947-4636,54-1962730,Sg Securities (Hk) Ltd,Other commissions,Broker,$0,"$6,856","$6,856"
112,DOMINION PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/260271/Dominion-Resources-Inc/13913760/Dominion-Pension-Plan/2018/,Dominion Energy Inc,01/01/2017 — 12/30/2017,07/01/1945,$0,2,Single Employer,Yes,Yes,This is the final report filed for the plan.This report is for a short plan year (less than 12 months).,InsuranceTrust,InsuranceTrust,0,0,0,0,0,0,"32,197",0,0,$0,$0,$0,$0,$0,$0,Attention Benefits Reporting ,Richmond,VA,23219-3927,(877) 947-4636,54-1229715,551112,"Jason Hatcher, Accounting Manager","Joshua Blakeney, Controller","Dominion Energy Services, Inc.","701 East Cary St, Ojrp-17 ",Richmond,VA,23219-3927,(877) 947-4636,54-1962730,Canaccord Genuity Limited,Other commissions,Broker,$0,"$6,808","$6,808"
113,DOMINION PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/260271/Dominion-Resources-Inc/13913760/Dominion-Pension-Plan/2018/,Dominion Energy Inc,01/01/2017 — 12/30/2017,07/01/1945,$0,2,Single Employer,Yes,Yes,This is the final report filed for the plan.This report is for a short plan year (less than 12 months).,InsuranceTrust,InsuranceTrust,0,0,0,0,0,0,"32,197",0,0,$0,$0,$0,$0,$0,$0,Attention Benefits Reporting ,Richmond,VA,23219-3927,(877) 947-4636,54-1229715,551112,"Jason Hatcher, Accounting Manager","Joshua Blakeney, Controller","Dominion Energy Services, Inc.","701 East Cary St, Ojrp-17 ",Richmond,VA,23219-3927,(877) 947-4636,54-1962730,Wells Fargo Bank Minnesota Na,Other commissions,Broker,$0,"$6,575","$6,575"
114,DOMINION PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/260271/Dominion-Resources-Inc/13913760/Dominion-Pension-Plan/2018/,Dominion Energy Inc,01/01/2017 — 12/30/2017,07/01/1945,$0,2,Single Employer,Yes,Yes,This is the final report filed for the plan.This report is for a short plan year (less than 12 months).,InsuranceTrust,InsuranceTrust,0,0,0,0,0,0,"32,197",0,0,$0,$0,$0,$0,$0,$0,Attention Benefits Reporting ,Richmond,VA,23219-3927,(877) 947-4636,54-1229715,551112,"Jason Hatcher, Accounting Manager","Joshua Blakeney, Controller","Dominion Energy Services, Inc.","701 East Cary St, Ojrp-17 ",Richmond,VA,23219-3927,(877) 947-4636,54-1962730,Clsa Singapore Pte Ltd,Other commissions,Broker,$0,"$6,227","$6,227"
115,DOMINION PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/260271/Dominion-Resources-Inc/13913760/Dominion-Pension-Plan/2018/,Dominion Energy Inc,01/01/2017 — 12/30/2017,07/01/1945,$0,2,Single Employer,Yes,Yes,This is the final report filed for the plan.This report is for a short plan year (less than 12 months).,InsuranceTrust,InsuranceTrust,0,0,0,0,0,0,"32,197",0,0,$0,$0,$0,$0,$0,$0,Attention Benefits Reporting ,Richmond,VA,23219-3927,(877) 947-4636,54-1229715,551112,"Jason Hatcher, Accounting Manager","Joshua Blakeney, Controller","Dominion Energy Services, Inc.","701 East Cary St, Ojrp-17 ",Richmond,VA,23219-3927,(877) 947-4636,54-1962730,Owl Creek,Investment management fees paid indirectly by plan,Inv Manager,$0,"$6,195","$6,195"
116,DOMINION PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/260271/Dominion-Resources-Inc/13913760/Dominion-Pension-Plan/2018/,Dominion Energy Inc,01/01/2017 — 12/30/2017,07/01/1945,$0,2,Single Employer,Yes,Yes,This is the final report filed for the plan.This report is for a short plan year (less than 12 months).,InsuranceTrust,InsuranceTrust,0,0,0,0,0,0,"32,197",0,0,$0,$0,$0,$0,$0,$0,Attention Benefits Reporting ,Richmond,VA,23219-3927,(877) 947-4636,54-1229715,551112,"Jason Hatcher, Accounting Manager","Joshua Blakeney, Controller","Dominion Energy Services, Inc.","701 East Cary St, Ojrp-17 ",Richmond,VA,23219-3927,(877) 947-4636,54-1962730,"Credit Suisse Ag, Ny",Other commissions,Broker,$0,"$6,021","$6,021"
117,DOMINION PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/260271/Dominion-Resources-Inc/13913760/Dominion-Pension-Plan/2018/,Dominion Energy Inc,01/01/2017 — 12/30/2017,07/01/1945,$0,2,Single Employer,Yes,Yes,This is the final report filed for the plan.This report is for a short plan year (less than 12 months).,InsuranceTrust,InsuranceTrust,0,0,0,0,0,0,"32,197",0,0,$0,$0,$0,$0,$0,$0,Attention Benefits Reporting ,Richmond,VA,23219-3927,(877) 947-4636,54-1229715,551112,"Jason Hatcher, Accounting Manager","Joshua Blakeney, Controller","Dominion Energy Services, Inc.","701 East Cary St, Ojrp-17 ",Richmond,VA,23219-3927,(877) 947-4636,54-1962730,Weeden and Co,Other commissions,Broker,$0,"$5,693","$5,693"
118,DOMINION PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/260271/Dominion-Resources-Inc/13913760/Dominion-Pension-Plan/2018/,Dominion Energy Inc,01/01/2017 — 12/30/2017,07/01/1945,$0,2,Single Employer,Yes,Yes,This is the final report filed for the plan.This report is for a short plan year (less than 12 months).,InsuranceTrust,InsuranceTrust,0,0,0,0,0,0,"32,197",0,0,$0,$0,$0,$0,$0,$0,Attention Benefits Reporting ,Richmond,VA,23219-3927,(877) 947-4636,54-1229715,551112,"Jason Hatcher, Accounting Manager","Joshua Blakeney, Controller","Dominion Energy Services, Inc.","701 East Cary St, Ojrp-17 ",Richmond,VA,23219-3927,(877) 947-4636,54-1962730,"Rbc Capital Markets, LLC",Other commissions,Broker,$0,"$5,507","$5,507"
119,DOMINION PENSION PLAN,https://www.brightscope.com/form-5500/basic-info/260271/Dominion-Resources-Inc/13913760/Dominion-Pension-Plan/2018/,Dominion Energy Inc,01/01/2017 — 12/30/2017,07/01/1945,$0,2,Single Employer,Yes,Yes,This is the final report filed for the plan.This report is for a short plan year (less than 12 months).,InsuranceTrust,InsuranceTrust,0,0,0,0,0,0,"32,197",0,0,$0,$0,$0,$0,$0,$0,Attention Benefits Reporting ,Richmond,VA,23219-3927,(877) 947-4636,54-1229715,551112,"Jason Hatcher, Accounting Manager","Joshua Blakeney, Controller","Dominion Energy Services, Inc.","701 East Cary St, Ojrp-17 ",Richmond,VA,23219-3927,(877) 947-4636,54-1962730,Total,Total,Total,"$20,140,605","$9,460,878","$29,601,483"
